"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
349,22 Oct 2021 18:23:16.297,22 Oct 2021 18:25:45.056,148.758
350,22 Oct 2021 19:54:56.464,22 Oct 2021 20:03:15.203,498.739
351,22 Oct 2021 21:32:43.529,22 Oct 2021 21:37:06.552,263.023
352,23 Oct 2021 09:06:06.993,23 Oct 2021 09:14:25.277,498.284
353,23 Oct 2021 10:42:27.330,23 Oct 2021 10:47:50.189,322.859
354,23 Oct 2021 18:27:18.075,23 Oct 2021 18:31:13.994,235.919
355,23 Oct 2021 19:59:47.261,23 Oct 2021 20:08:08.690,501.428
356,23 Oct 2021 21:38:31.765,23 Oct 2021 21:41:16.836,165.071
357,24 Oct 2021 07:38:53.553,24 Oct 2021 07:39:24.020,30.467
358,24 Oct 2021 09:10:58.593,24 Oct 2021 09:19:19.936,501.343
359,24 Oct 2021 10:47:39.039,24 Oct 2021 10:52:11.192,272.152
360,24 Oct 2021 18:31:34.454,24 Oct 2021 18:36:29.597,295.143
361,24 Oct 2021 20:04:40.492,24 Oct 2021 20:13:00.994,500.503
362,25 Oct 2021 07:42:21.743,25 Oct 2021 07:45:55.187,213.444
363,25 Oct 2021 09:15:51.401,25 Oct 2021 09:24:12.131,500.730
364,25 Oct 2021 10:52:58.718,25 Oct 2021 10:56:22.954,204.236
365,25 Oct 2021 18:35:58.132,25 Oct 2021 18:41:39.161,341.029
366,25 Oct 2021 20:09:36.223,25 Oct 2021 20:17:52.056,495.833
367,26 Oct 2021 07:46:41.191,26 Oct 2021 07:51:33.650,292.459
368,26 Oct 2021 09:20:45.385,26 Oct 2021 09:29:01.905,496.520
369,26 Oct 2021 10:58:43.024,26 Oct 2021 11:00:08.834,85.810
370,26 Oct 2021 18:40:26.786,26 Oct 2021 18:46:45.011,378.225
371,26 Oct 2021 20:14:34.566,26 Oct 2021 20:22:41.766,487.199
372,27 Oct 2021 07:51:11.789,27 Oct 2021 07:56:59.557,347.768
373,27 Oct 2021 09:25:40.522,27 Oct 2021 09:33:49.279,488.757
374,27 Oct 2021 18:44:59.325,27 Oct 2021 18:51:48.235,408.911
375,27 Oct 2021 20:19:35.691,27 Oct 2021 20:27:29.966,474.276
376,28 Oct 2021 07:55:48.376,28 Oct 2021 08:02:18.093,389.718
377,28 Oct 2021 09:30:36.841,28 Oct 2021 09:38:34.217,477.376
378,28 Oct 2021 18:49:35.141,28 Oct 2021 18:56:49.435,434.294
379,28 Oct 2021 20:24:39.843,28 Oct 2021 20:32:16.431,456.588
380,29 Oct 2021 08:00:28.907,29 Oct 2021 08:07:31.336,422.429
381,29 Oct 2021 09:35:34.410,29 Oct 2021 09:43:16.664,462.254
382,29 Oct 2021 18:54:13.870,29 Oct 2021 19:01:48.973,455.103
383,29 Oct 2021 20:29:47.377,29 Oct 2021 20:37:00.817,433.440
384,30 Oct 2021 08:05:12.329,30 Oct 2021 08:12:40.358,448.029
385,30 Oct 2021 09:40:33.353,30 Oct 2021 09:47:56.490,443.137
386,30 Oct 2021 18:58:55.287,30 Oct 2021 19:06:47.071,471.784
387,30 Oct 2021 20:34:58.831,30 Oct 2021 20:41:42.599,403.768
388,31 Oct 2021 08:09:58.012,31 Oct 2021 08:17:45.814,467.802
389,31 Oct 2021 09:45:33.851,31 Oct 2021 09:52:33.510,419.659
390,31 Oct 2021 19:03:39.240,31 Oct 2021 19:11:43.885,484.645
391,31 Oct 2021 20:40:15.079,31 Oct 2021 20:46:20.937,365.858
392,1 Nov 2021 08:14:45.550,1 Nov 2021 08:22:48.115,482.565
393,1 Nov 2021 09:50:36.208,1 Nov 2021 09:57:07.417,391.209
394,1 Nov 2021 19:08:25.648,1 Nov 2021 19:16:39.491,493.843
395,1 Nov 2021 20:45:37.674,1 Nov 2021 20:50:54.287,316.613
396,2 Nov 2021 08:19:34.680,2 Nov 2021 08:27:47.551,492.871
397,2 Nov 2021 09:55:40.914,2 Nov 2021 10:01:37.715,356.801
398,2 Nov 2021 17:41:23.881,2 Nov 2021 17:44:11.799,167.918
399,2 Nov 2021 19:13:14.460,2 Nov 2021 19:21:33.932,499.473
400,2 Nov 2021 20:51:10.047,2 Nov 2021 20:55:19.262,249.215
401,3 Nov 2021 08:24:25.218,3 Nov 2021 08:32:44.312,499.094
402,3 Nov 2021 10:00:48.812,3 Nov 2021 10:06:03.571,314.759
403,3 Nov 2021 17:45:29.446,3 Nov 2021 17:49:37.173,247.727
404,3 Nov 2021 19:18:05.683,3 Nov 2021 19:26:27.214,501.531
405,3 Nov 2021 20:57:04.486,3 Nov 2021 20:59:23.599,139.113
406,4 Nov 2021 06:56:40.730,4 Nov 2021 06:58:16.428,95.697
407,4 Nov 2021 08:29:17.030,4 Nov 2021 08:37:38.532,501.502
408,4 Nov 2021 10:06:01.571,4 Nov 2021 10:10:23.300,261.729
409,4 Nov 2021 17:49:47.394,4 Nov 2021 17:54:51.430,304.036
410,4 Nov 2021 19:22:59.345,4 Nov 2021 19:31:19.306,499.961
411,5 Nov 2021 07:00:33.065,5 Nov 2021 07:04:23.191,230.126
412,5 Nov 2021 08:34:10.055,5 Nov 2021 08:42:30.295,500.240
413,5 Nov 2021 10:11:23.465,5 Nov 2021 10:14:32.627,189.161
414,5 Nov 2021 17:54:12.069,5 Nov 2021 18:00:00.222,348.153
415,5 Nov 2021 19:27:55.529,5 Nov 2021 19:36:10.137,494.609
416,6 Nov 2021 07:04:55.204,6 Nov 2021 07:09:58.714,303.510
417,6 Nov 2021 08:39:04.237,6 Nov 2021 08:47:19.647,495.410
418,6 Nov 2021 10:17:26.439,6 Nov 2021 10:17:59.608,33.169
419,6 Nov 2021 17:58:41.469,6 Nov 2021 18:05:05.548,384.079
420,6 Nov 2021 19:32:54.352,6 Nov 2021 19:40:59.592,485.240
421,7 Nov 2021 07:09:27.091,7 Nov 2021 07:15:23.087,355.996
422,7 Nov 2021 08:43:59.577,7 Nov 2021 08:52:06.592,487.015
423,7 Nov 2021 18:03:14.622,7 Nov 2021 18:10:08.379,413.757
424,7 Nov 2021 19:37:55.992,7 Nov 2021 19:45:47.510,471.517
425,8 Nov 2021 07:14:04.483,8 Nov 2021 07:20:40.575,396.092
426,8 Nov 2021 08:48:56.113,8 Nov 2021 08:56:51.095,474.982
427,8 Nov 2021 18:07:50.975,8 Nov 2021 18:15:09.262,438.287
428,8 Nov 2021 19:43:00.712,8 Nov 2021 19:50:33.634,452.921
429,9 Nov 2021 07:18:45.587,9 Nov 2021 07:25:53.013,427.426
430,9 Nov 2021 08:53:53.916,9 Nov 2021 09:01:33.091,459.176
431,9 Nov 2021 18:12:30.194,9 Nov 2021 18:20:08.534,458.340
432,9 Nov 2021 19:48:08.893,9 Nov 2021 19:55:17.605,428.712
433,10 Nov 2021 07:23:29.443,10 Nov 2021 07:31:01.366,451.922
434,10 Nov 2021 08:58:53.116,10 Nov 2021 09:06:12.436,439.320
435,10 Nov 2021 18:17:12.066,10 Nov 2021 18:25:06.395,474.328
436,10 Nov 2021 19:53:21.119,10 Nov 2021 19:59:58.850,397.731
437,11 Nov 2021 07:28:15.476,11 Nov 2021 07:36:06.234,470.758
438,11 Nov 2021 09:03:53.919,11 Nov 2021 09:10:48.931,415.012
439,11 Nov 2021 18:21:56.456,11 Nov 2021 18:30:02.990,486.534
440,11 Nov 2021 19:58:38.341,11 Nov 2021 20:04:36.448,358.107
441,12 Nov 2021 07:33:03.315,12 Nov 2021 07:41:08.015,484.700
442,12 Nov 2021 09:08:56.648,12 Nov 2021 09:15:22.243,385.595
443,12 Nov 2021 18:26:43.288,12 Nov 2021 18:34:58.387,495.099
444,12 Nov 2021 20:04:02.326,12 Nov 2021 20:09:08.654,306.328
445,13 Nov 2021 07:37:52.705,13 Nov 2021 07:46:06.966,494.261
446,13 Nov 2021 09:14:01.841,13 Nov 2021 09:19:51.834,349.993
447,13 Nov 2021 16:59:32.552,13 Nov 2021 17:02:37.492,184.940
448,13 Nov 2021 18:31:32.529,13 Nov 2021 18:39:52.624,500.095
449,13 Nov 2021 20:09:37.144,13 Nov 2021 20:13:31.432,234.288
450,14 Nov 2021 07:42:43.477,14 Nov 2021 07:51:03.270,499.792
451,14 Nov 2021 09:19:10.440,14 Nov 2021 09:24:16.764,306.324
452,14 Nov 2021 17:03:41.167,14 Nov 2021 17:08:00.044,258.878
453,14 Nov 2021 18:36:24.180,14 Nov 2021 18:44:45.701,501.521
454,14 Nov 2021 20:15:40.631,14 Nov 2021 20:17:26.978,106.347
455,15 Nov 2021 06:14:42.698,15 Nov 2021 06:16:54.000,131.301
456,15 Nov 2021 07:47:35.511,15 Nov 2021 07:55:57.050,501.538
457,15 Nov 2021 09:24:24.362,15 Nov 2021 09:28:35.102,250.740
458,15 Nov 2021 17:08:00.537,15 Nov 2021 17:13:13.095,312.558
459,15 Nov 2021 18:41:18.281,15 Nov 2021 18:49:37.577,499.296
460,16 Nov 2021 06:18:45.077,16 Nov 2021 06:22:50.463,245.386
461,16 Nov 2021 07:52:28.734,16 Nov 2021 08:00:48.386,499.652
462,16 Nov 2021 09:29:48.936,16 Nov 2021 09:32:41.530,172.594
463,16 Nov 2021 17:12:26.150,16 Nov 2021 17:18:21.173,355.023
464,16 Nov 2021 18:46:14.921,16 Nov 2021 18:54:28.173,493.252
465,17 Nov 2021 06:23:09.501,17 Nov 2021 06:28:23.448,313.947
466,17 Nov 2021 07:57:23.126,17 Nov 2021 08:05:37.312,494.187
467,17 Nov 2021 17:16:56.267,17 Nov 2021 17:23:26.009,389.742
468,17 Nov 2021 18:51:14.228,17 Nov 2021 18:59:17.371,483.144
469,18 Nov 2021 06:27:42.560,18 Nov 2021 06:33:46.406,363.846
470,18 Nov 2021 08:02:18.673,18 Nov 2021 08:10:23.830,485.156
471,18 Nov 2021 17:21:30.019,18 Nov 2021 17:28:28.464,418.444
472,18 Nov 2021 18:56:16.389,18 Nov 2021 19:04:04.994,468.604
473,19 Nov 2021 06:32:20.706,19 Nov 2021 06:39:02.904,402.198
474,19 Nov 2021 08:07:15.427,19 Nov 2021 08:15:07.895,472.468
475,19 Nov 2021 17:26:06.899,19 Nov 2021 17:33:29.041,442.142
476,19 Nov 2021 19:01:21.690,19 Nov 2021 19:08:50.767,449.077
477,20 Nov 2021 06:37:02.351,20 Nov 2021 06:44:14.561,432.210
478,20 Nov 2021 08:12:13.465,20 Nov 2021 08:19:49.435,455.971
479,20 Nov 2021 17:30:46.600,20 Nov 2021 17:38:28.050,461.451
480,20 Nov 2021 19:06:30.535,20 Nov 2021 19:13:34.306,423.771
481,21 Nov 2021 06:41:46.627,21 Nov 2021 06:49:22.265,455.639
482,21 Nov 2021 08:17:12.931,21 Nov 2021 08:24:28.294,435.363
483,21 Nov 2021 17:35:28.925,21 Nov 2021 17:43:25.680,476.755
484,21 Nov 2021 19:11:43.557,21 Nov 2021 19:18:14.989,391.432
485,22 Nov 2021 06:46:33.001,22 Nov 2021 06:54:26.566,473.565
486,22 Nov 2021 08:22:14.047,22 Nov 2021 08:29:04.254,410.207
487,22 Nov 2021 17:40:13.750,22 Nov 2021 17:48:22.056,488.306
488,22 Nov 2021 19:17:01.813,22 Nov 2021 19:22:51.797,349.984
489,23 Nov 2021 06:51:21.129,23 Nov 2021 06:59:27.826,486.697
490,23 Nov 2021 08:27:17.164,23 Nov 2021 08:33:36.955,379.791
491,23 Nov 2021 16:13:59.382,23 Nov 2021 16:15:14.947,75.564
492,23 Nov 2021 17:45:01.008,23 Nov 2021 17:53:17.252,496.244
493,23 Nov 2021 19:22:27.300,23 Nov 2021 19:27:22.748,295.449
494,24 Nov 2021 06:56:10.772,24 Nov 2021 07:04:26.298,495.526
495,24 Nov 2021 08:32:22.874,24 Nov 2021 08:38:05.807,342.933
496,24 Nov 2021 16:17:42.039,24 Nov 2021 16:21:02.406,200.367
497,24 Nov 2021 17:49:50.675,24 Nov 2021 17:58:11.284,500.609
498,24 Nov 2021 19:28:04.939,24 Nov 2021 19:31:42.956,218.018
499,25 Nov 2021 07:01:01.772,25 Nov 2021 07:09:22.145,500.374
500,25 Nov 2021 08:37:32.229,25 Nov 2021 08:42:29.756,297.527
501,25 Nov 2021 16:21:53.197,25 Nov 2021 16:26:22.640,269.443
502,25 Nov 2021 17:54:42.753,25 Nov 2021 18:03:04.149,501.396
503,25 Nov 2021 19:34:25.656,25 Nov 2021 19:35:21.528,55.873
504,26 Nov 2021 05:32:48.760,26 Nov 2021 05:35:27.429,158.669
505,26 Nov 2021 07:05:54.020,26 Nov 2021 07:14:15.491,501.470
506,26 Nov 2021 08:42:47.459,26 Nov 2021 08:46:46.569,239.110
507,26 Nov 2021 16:26:13.871,26 Nov 2021 16:31:34.615,320.744
508,26 Nov 2021 17:59:37.295,26 Nov 2021 18:07:55.805,498.509
509,27 Nov 2021 05:36:57.653,27 Nov 2021 05:41:17.126,259.473
510,27 Nov 2021 07:10:47.455,27 Nov 2021 07:19:06.398,498.944
511,27 Nov 2021 08:48:15.369,27 Nov 2021 08:50:49.436,154.067
512,27 Nov 2021 16:30:40.373,27 Nov 2021 16:36:42.027,361.654
513,27 Nov 2021 18:04:34.397,27 Nov 2021 18:12:46.168,491.771
514,28 Nov 2021 05:41:24.053,28 Nov 2021 05:46:47.884,323.831
515,28 Nov 2021 07:15:42.052,28 Nov 2021 07:23:54.900,492.849
516,28 Nov 2021 16:35:11.177,28 Nov 2021 16:41:46.390,395.213
517,28 Nov 2021 18:09:34.191,28 Nov 2021 18:17:35.103,480.912
518,29 Nov 2021 05:45:58.183,29 Nov 2021 05:52:09.522,371.339
519,29 Nov 2021 07:20:37.807,29 Nov 2021 07:28:40.988,483.180
520,29 Nov 2021 16:39:45.513,29 Nov 2021 16:46:48.488,422.975
521,29 Nov 2021 18:14:36.884,29 Nov 2021 18:22:22.418,465.534
522,30 Nov 2021 05:50:37.034,30 Nov 2021 05:57:25.080,408.046
523,30 Nov 2021 07:25:34.780,30 Nov 2021 07:33:24.619,469.839
524,30 Nov 2021 16:44:22.912,30 Nov 2021 16:51:48.770,445.858
525,30 Nov 2021 18:19:42.779,30 Nov 2021 18:27:07.832,445.053
526,1 Dec 2021 05:55:19.195,1 Dec 2021 06:02:35.986,436.791
527,1 Dec 2021 07:30:33.057,1 Dec 2021 07:38:05.695,452.638
528,1 Dec 2021 16:49:03.086,1 Dec 2021 16:56:47.522,464.436
529,1 Dec 2021 18:24:52.304,1 Dec 2021 18:31:50.918,418.614
530,2 Dec 2021 06:00:03.875,2 Dec 2021 06:07:43.057,459.182
531,2 Dec 2021 07:35:32.796,2 Dec 2021 07:42:44.064,431.268
532,2 Dec 2021 16:53:45.862,2 Dec 2021 17:01:44.926,479.064
533,2 Dec 2021 18:30:06.160,2 Dec 2021 18:36:31.011,384.852
534,3 Dec 2021 06:04:50.580,3 Dec 2021 06:12:46.796,476.216
535,3 Dec 2021 07:40:34.236,3 Dec 2021 07:47:19.476,405.240
536,3 Dec 2021 16:58:31.124,3 Dec 2021 17:06:41.092,489.968
537,3 Dec 2021 18:35:25.505,3 Dec 2021 18:41:06.968,341.462
538,4 Dec 2021 06:09:38.990,4 Dec 2021 06:17:47.551,488.560
539,4 Dec 2021 07:45:37.759,4 Dec 2021 07:51:51.547,373.788
540,4 Dec 2021 15:31:59.660,4 Dec 2021 15:33:48.889,109.229
541,4 Dec 2021 17:03:18.808,4 Dec 2021 17:11:36.078,497.270
542,4 Dec 2021 18:40:52.629,4 Dec 2021 18:45:36.529,283.901
543,5 Dec 2021 06:14:28.883,5 Dec 2021 06:22:45.548,496.665
544,5 Dec 2021 07:50:44.017,5 Dec 2021 07:56:19.629,335.612
545,5 Dec 2021 15:35:52.170,5 Dec 2021 15:39:26.722,214.551
546,5 Dec 2021 17:08:08.895,5 Dec 2021 17:16:29.906,501.011
547,5 Dec 2021 18:46:33.598,5 Dec 2021 18:49:53.660,200.062
548,6 Dec 2021 06:19:20.109,6 Dec 2021 06:27:40.946,500.837
549,6 Dec 2021 07:55:54.193,6 Dec 2021 08:00:42.537,288.344
550,6 Dec 2021 15:40:05.508,6 Dec 2021 15:44:44.995,279.487
551,6 Dec 2021 17:13:01.403,6 Dec 2021 17:21:22.562,501.160
552,7 Dec 2021 04:50:57.040,7 Dec 2021 04:53:58.600,181.560
553,7 Dec 2021 06:24:12.571,7 Dec 2021 06:32:33.855,501.284
554,7 Dec 2021 08:01:10.904,7 Dec 2021 08:04:57.643,226.739
555,7 Dec 2021 15:44:27.381,7 Dec 2021 15:49:55.993,328.612
556,7 Dec 2021 17:17:56.389,7 Dec 2021 17:26:13.997,497.608
557,8 Dec 2021 04:55:10.701,8 Dec 2021 04:59:43.270,272.569
558,8 Dec 2021 06:29:06.213,8 Dec 2021 06:37:24.339,498.125
559,8 Dec 2021 08:06:43.172,8 Dec 2021 08:08:55.928,132.757
560,8 Dec 2021 15:48:54.724,8 Dec 2021 15:55:02.789,368.065
561,8 Dec 2021 17:22:53.955,8 Dec 2021 17:31:04.116,490.161
562,9 Dec 2021 04:59:38.835,9 Dec 2021 05:05:12.049,333.214
563,9 Dec 2021 06:34:01.007,9 Dec 2021 06:42:12.415,491.408
564,9 Dec 2021 15:53:26.197,9 Dec 2021 16:00:06.704,400.507
565,9 Dec 2021 17:27:54.244,9 Dec 2021 17:35:52.780,478.536
566,10 Dec 2021 05:04:13.950,10 Dec 2021 05:10:32.460,378.511
567,10 Dec 2021 06:38:56.980,10 Dec 2021 06:46:58.073,481.093
568,10 Dec 2021 15:58:01.102,10 Dec 2021 16:05:08.456,427.354
569,10 Dec 2021 17:32:57.481,10 Dec 2021 17:40:39.781,462.300
570,11 Dec 2021 05:08:53.463,11 Dec 2021 05:15:47.113,413.650
571,11 Dec 2021 06:43:54.172,11 Dec 2021 06:51:41.257,467.084
572,11 Dec 2021 16:02:39.008,11 Dec 2021 16:10:08.449,449.441
573,11 Dec 2021 17:38:03.977,11 Dec 2021 17:45:24.822,440.845
574,12 Dec 2021 05:13:36.117,12 Dec 2021 05:20:57.292,441.175
575,12 Dec 2021 06:48:52.698,12 Dec 2021 06:56:21.868,449.170
576,12 Dec 2021 16:07:19.652,12 Dec 2021 16:15:06.954,467.301
577,12 Dec 2021 17:43:14.208,12 Dec 2021 17:50:07.437,413.229
578,13 Dec 2021 05:18:21.187,13 Dec 2021 05:26:03.740,462.553
579,13 Dec 2021 06:53:52.714,13 Dec 2021 07:00:59.738,427.023
580,13 Dec 2021 16:12:02.874,13 Dec 2021 16:20:04.133,481.259
581,13 Dec 2021 17:48:28.930,13 Dec 2021 17:54:46.902,377.972
582,14 Dec 2021 05:23:08.212,14 Dec 2021 05:31:06.935,478.723
583,14 Dec 2021 06:58:54.486,14 Dec 2021 07:05:34.594,400.109
584,14 Dec 2021 16:16:48.568,14 Dec 2021 16:25:00.084,491.516
585,14 Dec 2021 17:53:49.433,14 Dec 2021 17:59:21.944,332.511
586,15 Dec 2021 05:27:56.899,15 Dec 2021 05:36:07.188,490.289
587,15 Dec 2021 07:03:58.438,15 Dec 2021 07:10:06.020,367.582
588,15 Dec 2021 14:50:04.142,15 Dec 2021 14:52:18.663,134.521
589,15 Dec 2021 16:21:36.673,15 Dec 2021 16:29:54.867,498.194
590,15 Dec 2021 17:59:18.357,15 Dec 2021 18:03:49.953,271.596
591,16 Dec 2021 05:32:47.040,16 Dec 2021 05:41:04.716,497.677
592,16 Dec 2021 07:09:05.278,16 Dec 2021 07:14:33.298,328.020
593,16 Dec 2021 14:54:02.830,16 Dec 2021 14:57:50.546,227.716
594,16 Dec 2021 16:26:27.190,16 Dec 2021 16:34:48.489,501.298
595,16 Dec 2021 18:05:03.369,16 Dec 2021 18:08:03.294,179.925
596,17 Dec 2021 05:37:38.489,17 Dec 2021 05:45:59.669,501.181
597,17 Dec 2021 07:14:16.351,17 Dec 2021 07:18:55.085,278.735
598,17 Dec 2021 14:58:18.073,17 Dec 2021 15:03:07.137,289.064
599,17 Dec 2021 16:31:20.130,17 Dec 2021 16:39:40.935,500.805
600,18 Dec 2021 04:09:06.767,18 Dec 2021 04:12:28.274,201.508
601,18 Dec 2021 05:42:31.159,18 Dec 2021 05:50:52.147,500.988
602,18 Dec 2021 07:19:34.762,18 Dec 2021 07:23:08.265,213.504
603,18 Dec 2021 15:02:41.059,18 Dec 2021 15:08:17.247,336.188
604,18 Dec 2021 16:36:15.564,18 Dec 2021 16:44:32.142,496.578
605,19 Dec 2021 04:13:24.154,19 Dec 2021 04:18:08.966,284.812
606,19 Dec 2021 05:47:25.008,19 Dec 2021 05:55:42.203,497.195
607,19 Dec 2021 07:25:13.161,19 Dec 2021 07:27:00.190,107.029
608,19 Dec 2021 15:07:09.206,19 Dec 2021 15:13:23.457,374.251
609,19 Dec 2021 16:41:13.600,19 Dec 2021 16:49:22.020,488.420
610,20 Dec 2021 04:17:53.828,20 Dec 2021 04:23:35.958,342.131
611,20 Dec 2021 05:52:20.008,20 Dec 2021 06:00:29.854,489.846
612,20 Dec 2021 15:11:41.326,20 Dec 2021 15:18:26.952,405.626
613,20 Dec 2021 16:46:14.390,20 Dec 2021 16:54:10.409,476.019
614,21 Dec 2021 04:22:29.851,21 Dec 2021 04:28:55.219,385.367
615,21 Dec 2021 05:57:16.188,21 Dec 2021 06:05:15.078,478.891
616,21 Dec 2021 15:16:16.782,21 Dec 2021 15:23:28.369,431.587
617,21 Dec 2021 16:51:18.177,21 Dec 2021 16:58:57.091,458.914
618,22 Dec 2021 04:27:09.990,22 Dec 2021 04:34:09.007,419.018
619,22 Dec 2021 06:02:13.607,22 Dec 2021 06:09:57.820,464.213
620,22 Dec 2021 15:20:55.186,22 Dec 2021 15:28:28.084,452.898
621,22 Dec 2021 16:56:25.291,22 Dec 2021 17:03:41.738,436.447
622,23 Dec 2021 04:31:53.115,23 Dec 2021 04:39:18.481,445.366
623,23 Dec 2021 06:07:12.382,23 Dec 2021 06:14:37.959,445.577
624,23 Dec 2021 15:25:36.299,23 Dec 2021 15:33:26.343,470.044
625,23 Dec 2021 17:01:36.251,23 Dec 2021 17:08:23.859,407.608
626,24 Dec 2021 04:36:38.557,24 Dec 2021 04:44:24.328,465.771
627,24 Dec 2021 06:12:12.686,24 Dec 2021 06:19:15.318,422.632
628,24 Dec 2021 15:30:19.963,24 Dec 2021 15:38:23.298,483.335
629,24 Dec 2021 17:06:51.880,24 Dec 2021 17:13:02.654,370.774
630,25 Dec 2021 04:41:25.894,25 Dec 2021 04:49:26.982,481.088
631,25 Dec 2021 06:17:14.805,25 Dec 2021 06:23:49.606,394.801
632,25 Dec 2021 15:35:06.087,25 Dec 2021 15:43:19.039,492.953
633,25 Dec 2021 17:12:13.614,25 Dec 2021 17:17:36.706,323.092
634,26 Dec 2021 04:46:14.852,26 Dec 2021 04:54:26.739,491.887
635,26 Dec 2021 06:22:19.204,26 Dec 2021 06:28:20.362,361.158
636,26 Dec 2021 14:08:10.767,26 Dec 2021 14:10:46.341,155.574
637,26 Dec 2021 15:39:54.618,26 Dec 2021 15:48:13.620,499.001
638,26 Dec 2021 17:17:44.538,26 Dec 2021 17:22:02.967,258.430
639,27 Dec 2021 04:51:05.232,27 Dec 2021 04:59:23.804,498.572
640,27 Dec 2021 06:27:26.667,27 Dec 2021 06:32:46.797,320.129
641,27 Dec 2021 14:12:13.935,27 Dec 2021 14:16:13.963,240.028
642,27 Dec 2021 15:44:45.561,27 Dec 2021 15:53:07.037,501.476
643,27 Dec 2021 17:23:34.678,27 Dec 2021 17:26:11.433,156.755
644,28 Dec 2021 03:23:36.929,28 Dec 2021 03:24:38.199,61.270
645,28 Dec 2021 04:55:56.900,28 Dec 2021 05:04:18.312,501.412
646,28 Dec 2021 06:32:38.723,28 Dec 2021 06:37:07.377,268.654
647,28 Dec 2021 14:16:30.869,28 Dec 2021 14:21:29.085,298.216
648,28 Dec 2021 15:49:38.940,28 Dec 2021 15:57:59.268,500.329
649,29 Dec 2021 03:27:17.540,29 Dec 2021 03:30:56.857,219.318
650,29 Dec 2021 05:00:49.783,29 Dec 2021 05:09:10.359,500.577
651,29 Dec 2021 06:37:59.115,29 Dec 2021 06:41:18.350,199.235
652,29 Dec 2021 14:20:54.894,29 Dec 2021 14:26:38.378,343.484
653,29 Dec 2021 15:54:34.825,29 Dec 2021 16:02:50.253,495.428
654,30 Dec 2021 03:31:37.960,30 Dec 2021 03:36:34.265,296.305
655,30 Dec 2021 05:05:43.832,30 Dec 2021 05:13:59.992,496.160
656,30 Dec 2021 06:43:47.621,30 Dec 2021 06:44:59.949,72.329
657,30 Dec 2021 14:25:23.810,30 Dec 2021 14:31:44.050,380.240
658,30 Dec 2021 15:59:33.328,30 Dec 2021 16:07:39.877,486.548
659,31 Dec 2021 03:36:09.012,31 Dec 2021 03:41:59.633,350.620
660,31 Dec 2021 05:10:39.039,31 Dec 2021 05:18:47.217,488.178
661,31 Dec 2021 14:29:56.556,31 Dec 2021 14:36:47.137,410.581
662,31 Dec 2021 16:04:34.629,31 Dec 2021 16:12:27.981,473.352
663,1 Jan 2022 03:40:45.880,1 Jan 2022 03:47:17.804,391.924
664,1 Jan 2022 05:15:35.434,1 Jan 2022 05:23:32.010,476.577
665,1 Jan 2022 14:34:32.556,1 Jan 2022 14:41:48.228,435.672
666,1 Jan 2022 16:09:38.974,1 Jan 2022 16:17:14.333,455.360
667,2 Jan 2022 03:45:26.611,2 Jan 2022 03:52:30.769,424.158
668,2 Jan 2022 05:20:33.083,2 Jan 2022 05:28:14.301,461.218
669,2 Jan 2022 14:39:11.454,2 Jan 2022 14:46:47.674,456.221
670,2 Jan 2022 16:14:46.726,2 Jan 2022 16:21:58.577,431.851
671,3 Jan 2022 03:50:10.182,3 Jan 2022 03:57:39.560,449.379
672,3 Jan 2022 05:25:32.111,3 Jan 2022 05:32:53.962,441.851
673,3 Jan 2022 14:43:53.026,3 Jan 2022 14:51:45.691,472.665
674,3 Jan 2022 16:19:58.438,3 Jan 2022 16:26:40.179,401.741
675,4 Jan 2022 03:54:55.983,4 Jan 2022 04:02:44.816,468.833
676,4 Jan 2022 05:30:32.714,4 Jan 2022 05:37:30.804,418.090
677,4 Jan 2022 14:48:37.127,4 Jan 2022 14:56:42.427,485.300
678,4 Jan 2022 16:25:15.013,4 Jan 2022 16:31:18.269,363.257
679,5 Jan 2022 03:59:43.627,5 Jan 2022 04:07:46.936,483.309
680,5 Jan 2022 05:35:35.195,5 Jan 2022 05:42:04.510,389.315
681,5 Jan 2022 14:53:23.676,5 Jan 2022 15:01:37.964,494.288
682,5 Jan 2022 16:30:38.071,5 Jan 2022 16:35:51.242,313.171
683,6 Jan 2022 04:04:32.846,6 Jan 2022 04:12:46.205,493.359
684,6 Jan 2022 05:40:40.064,6 Jan 2022 05:46:34.573,354.509
685,6 Jan 2022 13:26:18.758,6 Jan 2022 13:29:12.685,173.927
686,6 Jan 2022 14:58:12.638,6 Jan 2022 15:06:32.333,499.695
687,6 Jan 2022 16:36:11.241,6 Jan 2022 16:40:15.502,244.260
688,7 Jan 2022 04:09:23.465,7 Jan 2022 04:17:42.810,499.345
689,7 Jan 2022 05:45:48.195,7 Jan 2022 05:51:00.114,311.919
690,7 Jan 2022 13:30:25.429,7 Jan 2022 13:34:37.031,251.601
691,7 Jan 2022 15:03:04.007,7 Jan 2022 15:11:25.547,501.540
692,7 Jan 2022 16:42:08.333,7 Jan 2022 16:44:17.274,128.941
693,8 Jan 2022 02:41:32.734,8 Jan 2022 02:43:21.963,109.229
694,8 Jan 2022 04:14:15.356,8 Jan 2022 04:22:36.880,501.524
695,8 Jan 2022 05:51:01.335,8 Jan 2022 05:55:19.385,258.050
696,8 Jan 2022 13:34:43.877,8 Jan 2022 13:39:50.861,306.984
697,8 Jan 2022 15:07:57.823,8 Jan 2022 15:16:17.565,499.743
